table_name,key,max,max_time,min,min_time,CR
scoringsup,playerID,0.7445,0.0006210803985595703,0.0,0.0,1.0
scoringsup,year,0.0,0.00021886825561523438,0.0,0.0,1.0
scoringsup,"playerID, year",1.0,0.00023221969604492188,0.0,0.0,1.0
