table_name,key,max,max_time,min,min_time,CR
teamsplits,year,0.0,0.0004177093505859375,0.0,0.0,1.0
teamsplits,lgID,0.0,0.0009338855743408203,0.0,0.0,1.0
teamsplits,tmID,0.0158,0.0005571842193603516,0.0,0.0,1.0
teamsplits,"year, lgID",0.0,0.001081228256225586,0.0,0.0,1.0
teamsplits,"year, tmID",1.0,0.0007238388061523438,0.0,0.0,1.0
teamsplits,"lgID, tmID",0.0158,0.0011429786682128906,0.0,0.0,1.0
teamsplits,"year, lgID, tmID",1.0,0.0015652179718017578,0.0,0.0,1.0
