table_name,key,max,max_time,min,min_time,CR
teamspost,year,0.0,0.0003151893615722656,0.0,0.0,1.0
teamspost,lgID,0.0,0.0005319118499755859,0.0,0.0,1.0
teamspost,tmID,0.0162,0.0003719329833984375,0.0,0.0,1.0
teamspost,"year, lgID",0.0,0.0006167888641357422,0.0,0.0,1.0
teamspost,"year, tmID",1.0,0.00041294097900390625,0.0,0.0,1.0
teamspost,"lgID, tmID",0.0162,0.0006477832794189453,0.0,0.0,1.0
teamspost,"year, lgID, tmID",1.0,0.0009009838104248047,0.0,0.0,1.0
