Key,Uniqueness Ratio,Completeness Ratio,Running Time for UR
"year, hW, hL, rW, rOTL",1.0000,0.2357,0.0030
"year, hW, hL, rL, rT",0.9974,0.8618,0.0040
"year, hW, hL, rL, rOTL",1.0000,0.2357,0.0030
"year, hW, hL, rT, rOTL",1.0000,0.0974,0.0020
"year, hW, hOTL, rW, rL",1.0000,0.2357,0.0020
"year, hW, hOTL, rW, rT",1.0000,0.0974,0.0020
"year, hW, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"year, hW, hOTL, rL, rT",0.9987,0.0974,0.0020
"year, hW, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"year, hW, hOTL, rT, rOTL",1.0000,0.0974,0.0030
"year, hW, rW, rL, rT",0.9908,0.8618,0.0030
"year, hW, rW, rL, rOTL",0.9934,0.2357,0.0020
"year, hW, rW, rT, rOTL",1.0000,0.0974,0.0020
"year, hW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"year, hL, hOTL, rW, rT",1.0000,0.0974,0.0020
"year, hL, hOTL, rW, rOTL",0.9987,0.2357,0.0030
"year, hL, hOTL, rL, rT",1.0000,0.0974,0.0030
"year, hL, hOTL, rL, rOTL",0.9974,0.2357,0.0030
"year, hL, hOTL, rT, rOTL",0.9987,0.0974,0.0020
"year, hL, rW, rL, rT",0.9908,0.8618,0.0030
"year, hL, rW, rL, rOTL",0.9961,0.2357,0.0020
"year, hL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, hL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, hOTL, rW, rL, rT",1.0000,0.0974,0.0020
"year, hOTL, rW, rL, rOTL",0.9987,0.2357,0.0020
"year, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, rW, rL, rT, rOTL",0.9974,0.0974,0.0030
"tmID, lgID, hW, hL, hOTL",0.9875,0.2357,0.0030
"tmID, lgID, hW, hL, rW",0.9776,1.0000,0.0040
"tmID, lgID, hW, hL, rL",0.9882,1.0000,0.0040
"tmID, lgID, hW, hL, rT",0.9677,0.8618,0.0040
"tmID, lgID, hW, hL, rOTL",1.0000,0.2357,0.0030
"tmID, lgID, hW, hOTL, rW",0.9974,0.2357,0.0030
"tmID, lgID, hW, hOTL, rL",0.9934,0.2357,0.0030
"tmID, lgID, hW, hOTL, rT",1.0000,0.0974,0.0030
"tmID, lgID, hW, hOTL, rOTL",0.9961,0.2357,0.0030
"tmID, lgID, hW, rW, rL",0.9789,1.0000,0.0040
"tmID, lgID, hW, rW, rT",0.9638,0.8618,0.0040
"tmID, lgID, hW, rW, rOTL",1.0000,0.2357,0.0030
"tmID, lgID, hW, rL, rT",0.9763,0.8618,0.0040
"tmID, lgID, hW, rL, rOTL",0.9987,0.2357,0.0030
"tmID, lgID, hW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hL, hOTL, rW",0.9974,0.2357,0.0030
"tmID, lgID, hL, hOTL, rL",0.9987,0.2357,0.0030
"tmID, lgID, hL, hOTL, rT",0.9987,0.0974,0.0030
"tmID, lgID, hL, hOTL, rOTL",1.0000,0.2357,0.0030
"tmID, lgID, hL, rW, rL",0.9816,1.0000,0.0050
"tmID, lgID, hL, rW, rT",0.9737,0.8618,0.0040
"tmID, lgID, hL, rW, rOTL",0.9974,0.2357,0.0030
"tmID, lgID, hL, rL, rT",0.9776,0.8618,0.0040
"tmID, lgID, hL, rL, rOTL",0.9947,0.2357,0.0030
"tmID, lgID, hL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hOTL, rW, rL",0.9974,0.2357,0.0030
"tmID, lgID, hOTL, rW, rT",0.9974,0.0974,0.0030
"tmID, lgID, hOTL, rW, rOTL",0.9974,0.2357,0.0030
"tmID, lgID, hOTL, rL, rT",0.9987,0.0974,0.0030
"tmID, lgID, hOTL, rL, rOTL",0.9947,0.2357,0.0030
"tmID, lgID, hOTL, rT, rOTL",0.9987,0.0974,0.0020
"tmID, lgID, rW, rL, rT",0.9296,0.8618,0.0040
"tmID, lgID, rW, rL, rOTL",0.9921,0.2357,0.0030
"tmID, lgID, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, hL, hOTL, rW",0.9987,0.2357,0.0030
"tmID, hW, hL, hOTL, rL",0.9987,0.2357,0.0030
"tmID, hW, hL, hOTL, rT",1.0000,0.0974,0.0020
"tmID, hW, hL, hOTL, rOTL",1.0000,0.2357,0.0020
"tmID, hW, hL, rW, rL",0.9974,1.0000,0.0040
"tmID, hW, hL, rW, rT",0.9921,0.8618,0.0030
"tmID, hW, hL, rW, rOTL",1.0000,0.2357,0.0030
"tmID, hW, hL, rL, rT",0.9987,0.8618,0.0040
"tmID, hW, hL, rL, rOTL",1.0000,0.2357,0.0030
"tmID, hW, hL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, hOTL, rW, rL",1.0000,0.2357,0.0030
"tmID, hW, hOTL, rW, rT",1.0000,0.0974,0.0030
"tmID, hW, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"tmID, hW, hOTL, rL, rT",1.0000,0.0974,0.0020
"tmID, hW, hOTL, rL, rOTL",0.9987,0.2357,0.0020
"tmID, hW, hOTL, rT, rOTL",1.0000,0.0974,0.0020
"tmID, hW, rW, rL, rT",0.9868,0.8618,0.0040
"tmID, hW, rW, rL, rOTL",1.0000,0.2357,0.0030
"tmID, hW, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"tmID, hL, hOTL, rW, rT",0.9987,0.0974,0.0030
"tmID, hL, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"tmID, hL, hOTL, rL, rT",1.0000,0.0974,0.0030
"tmID, hL, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"tmID, hL, hOTL, rT, rOTL",1.0000,0.0974,0.0020
"tmID, hL, rW, rL, rT",0.9908,0.8618,0.0030
"tmID, hL, rW, rL, rOTL",0.9987,0.2357,0.0020
"tmID, hL, rW, rT, rOTL",1.0000,0.0974,0.0020
"tmID, hL, rL, rT, rOTL",1.0000,0.0974,0.0020
"tmID, hOTL, rW, rL, rT",1.0000,0.0974,0.0020
"tmID, hOTL, rW, rL, rOTL",0.9974,0.2357,0.0030
"tmID, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, rW, rL, rT, rOTL",1.0000,0.0974,0.0020
"lgID, hW, hL, hOTL, rW",0.9895,0.2357,0.0030
"lgID, hW, hL, hOTL, rL",0.9816,0.2357,0.0030
"lgID, hW, hL, hOTL, rT",0.9974,0.0974,0.0030
"lgID, hW, hL, hOTL, rOTL",0.9598,0.2357,0.0030
"lgID, hW, hL, rW, rL",0.9664,1.0000,0.0050
"lgID, hW, hL, rW, rT",0.9585,0.8618,0.0040
"lgID, hW, hL, rW, rOTL",1.0000,0.2357,0.0030
"lgID, hW, hL, rL, rT",0.9770,0.8618,0.0040
"lgID, hW, hL, rL, rOTL",1.0000,0.2357,0.0030
"lgID, hW, hL, rT, rOTL",0.9974,0.0974,0.0030
"lgID, hW, hOTL, rW, rL",0.9974,0.2357,0.0030
"lgID, hW, hOTL, rW, rT",0.9974,0.0974,0.0030
"lgID, hW, hOTL, rW, rOTL",0.9947,0.2357,0.0030
"lgID, hW, hOTL, rL, rT",0.9961,0.0974,0.0030
"lgID, hW, hOTL, rL, rOTL",0.9934,0.2357,0.0030
"lgID, hW, hOTL, rT, rOTL",0.9947,0.0974,0.0020
"lgID, hW, rW, rL, rT",0.9217,0.8618,0.0040
"lgID, hW, rW, rL, rOTL",0.9704,0.2357,0.0030
"lgID, hW, rW, rT, rOTL",0.9974,0.0974,0.0020
"lgID, hW, rL, rT, rOTL",0.9974,0.0974,0.0030
"lgID, hL, hOTL, rW, rL",0.9974,0.2357,0.0030
"lgID, hL, hOTL, rW, rT",0.9967,0.0974,0.0030
"lgID, hL, hOTL, rW, rOTL",0.9921,0.2357,0.0030
"lgID, hL, hOTL, rL, rT",0.9974,0.0974,0.0030
"lgID, hL, hOTL, rL, rOTL",0.9928,0.2357,0.0030
"lgID, hL, hOTL, rT, rOTL",0.9934,0.0974,0.0020
"lgID, hL, rW, rL, rT",0.9230,0.8618,0.0030
"lgID, hL, rW, rL, rOTL",0.9803,0.2357,0.0030
"lgID, hL, rW, rT, rOTL",0.9987,0.0974,0.0030
"lgID, hL, rL, rT, rOTL",0.9987,0.0974,0.0030
"lgID, hOTL, rW, rL, rT",0.9947,0.0974,0.0030
"lgID, hOTL, rW, rL, rOTL",0.9579,0.2357,0.0030
"lgID, hOTL, rW, rT, rOTL",0.9947,0.0974,0.0020
"lgID, hOTL, rL, rT, rOTL",0.9947,0.0974,0.0020
"lgID, rW, rL, rT, rOTL",0.9868,0.0974,0.0020
"hW, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"hW, hL, hOTL, rW, rT",1.0000,0.0974,0.0030
"hW, hL, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"hW, hL, hOTL, rL, rT",1.0000,0.0974,0.0030
"hW, hL, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"hW, hL, hOTL, rT, rOTL",0.9987,0.0974,0.0020
"hW, hL, rW, rL, rT",0.9835,0.8618,0.0030
"hW, hL, rW, rL, rOTL",1.0000,0.2357,0.0029
"hW, hL, rW, rT, rOTL",1.0000,0.0974,0.0030
"hW, hL, rL, rT, rOTL",1.0000,0.0974,0.0020
"hW, hOTL, rW, rL, rT",0.9987,0.0974,0.0020
"hW, hOTL, rW, rL, rOTL",0.9987,0.2357,0.0020
"hW, hOTL, rW, rT, rOTL",0.9987,0.0974,0.0030
"hW, hOTL, rL, rT, rOTL",0.9987,0.0974,0.0030
"hW, rW, rL, rT, rOTL",0.9974,0.0974,0.0030
"hL, hOTL, rW, rL, rT",0.9987,0.0974,0.0030
"hL, hOTL, rW, rL, rOTL",0.9987,0.2357,0.0030
"hL, hOTL, rW, rT, rOTL",0.9987,0.0974,0.0030
"hL, hOTL, rL, rT, rOTL",0.9987,0.0974,0.0030
"hL, rW, rL, rT, rOTL",0.9987,0.0974,0.0030
"hOTL, rW, rL, rT, rOTL",0.9947,0.0974,0.0030
"year, tmID, lgID, hW, hL, hOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hL, rW",1.0000,1.0000,0.0040
"year, tmID, lgID, hW, hL, rL",1.0000,1.0000,0.0050
"year, tmID, lgID, hW, hL, rT",1.0000,0.8618,0.0040
"year, tmID, lgID, hW, hL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hOTL, rW",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hOTL, rL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hOTL, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hOTL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, rW, rL",1.0000,1.0000,0.0050
"year, tmID, lgID, hW, rW, rT",1.0000,0.8618,0.0040
"year, tmID, lgID, hW, rW, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, rL, rT",1.0000,0.8618,0.0040
"year, tmID, lgID, hW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hL, hOTL, rW",1.0000,0.2357,0.0030
"year, tmID, lgID, hL, hOTL, rL",1.0000,0.2357,0.0030
"year, tmID, lgID, hL, hOTL, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hL, hOTL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hL, rW, rL",1.0000,1.0000,0.0050
"year, tmID, lgID, hL, rW, rT",1.0000,0.8618,0.0040
"year, tmID, lgID, hL, rW, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hL, rL, rT",1.0000,0.8618,0.0040
"year, tmID, lgID, hL, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hOTL, rW, rL",1.0000,0.2357,0.0030
"year, tmID, lgID, hOTL, rW, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hOTL, rL, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hOTL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, rW, rL, rT",1.0000,0.8618,0.0040
"year, tmID, lgID, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, hL, hOTL, rW",1.0000,0.2357,0.0030
"year, tmID, hW, hL, hOTL, rL",1.0000,0.2357,0.0030
"year, tmID, hW, hL, hOTL, rT",1.0000,0.0974,0.0030
"year, tmID, hW, hL, hOTL, rOTL",1.0000,0.2357,0.0030
"year, tmID, hW, hL, rW, rL",1.0000,1.0000,0.0040
"year, tmID, hW, hL, rW, rT",1.0000,0.8618,0.0050
"year, tmID, hW, hL, rW, rOTL",1.0000,0.2357,0.0030
"year, tmID, hW, hL, rL, rT",1.0000,0.8618,0.0040
"year, tmID, hW, hL, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, hW, hL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, hOTL, rW, rL",1.0000,0.2357,0.0030
"year, tmID, hW, hOTL, rW, rT",1.0000,0.0974,0.0030
"year, tmID, hW, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"year, tmID, hW, hOTL, rL, rT",1.0000,0.0974,0.0030
"year, tmID, hW, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, hW, hOTL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, rW, rL, rT",1.0000,0.8618,0.0040
"year, tmID, hW, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, hW, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"year, tmID, hL, hOTL, rW, rT",1.0000,0.0974,0.0030
"year, tmID, hL, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"year, tmID, hL, hOTL, rL, rT",1.0000,0.0974,0.0030
"year, tmID, hL, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, hL, hOTL, rT, rOTL",1.0000,0.0974,0.0020
"year, tmID, hL, rW, rL, rT",1.0000,0.8618,0.0040
"year, tmID, hL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, hL, rW, rT, rOTL",1.0000,0.0974,0.0020
"year, tmID, hL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"year, tmID, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, hL, hOTL, rW",0.9987,0.2357,0.0030
"year, lgID, hW, hL, hOTL, rL",0.9987,0.2357,0.0020
"year, lgID, hW, hL, hOTL, rT",1.0000,0.0974,0.0030
"year, lgID, hW, hL, hOTL, rOTL",0.9961,0.2357,0.0030
"year, lgID, hW, hL, rW, rL",0.9987,1.0000,0.0040
"year, lgID, hW, hL, rW, rT",1.0000,0.8618,0.0040
"year, lgID, hW, hL, rW, rOTL",1.0000,0.2357,0.0040
"year, lgID, hW, hL, rL, rT",1.0000,0.8618,0.0050
"year, lgID, hW, hL, rL, rOTL",1.0000,0.2357,0.0040
"year, lgID, hW, hL, rT, rOTL",1.0000,0.0974,0.0020
"year, lgID, hW, hOTL, rW, rL",1.0000,0.2357,0.0030
"year, lgID, hW, hOTL, rW, rT",1.0000,0.0974,0.0020
"year, lgID, hW, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"year, lgID, hW, hOTL, rL, rT",0.9987,0.0974,0.0030
"year, lgID, hW, hOTL, rL, rOTL",1.0000,0.2357,0.0040
"year, lgID, hW, hOTL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, rW, rL, rT",0.9908,0.8618,0.0040
"year, lgID, hW, rW, rL, rOTL",0.9934,0.2357,0.0030
"year, lgID, hW, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hW, rL, rT, rOTL",1.0000,0.0974,0.0020
"year, lgID, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"year, lgID, hL, hOTL, rW, rT",1.0000,0.0974,0.0030
"year, lgID, hL, hOTL, rW, rOTL",0.9987,0.2357,0.0030
"year, lgID, hL, hOTL, rL, rT",1.0000,0.0974,0.0030
"year, lgID, hL, hOTL, rL, rOTL",0.9974,0.2357,0.0030
"year, lgID, hL, hOTL, rT, rOTL",0.9987,0.0974,0.0030
"year, lgID, hL, rW, rL, rT",0.9934,0.8618,0.0040
"year, lgID, hL, rW, rL, rOTL",0.9961,0.2357,0.0030
"year, lgID, hL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"year, lgID, hOTL, rW, rL, rOTL",0.9987,0.2357,0.0030
"year, lgID, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0020
"year, lgID, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, lgID, rW, rL, rT, rOTL",0.9974,0.0974,0.0020
"year, hW, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"year, hW, hL, hOTL, rW, rT",1.0000,0.0974,0.0030
"year, hW, hL, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"year, hW, hL, hOTL, rL, rT",1.0000,0.0974,0.0020
"year, hW, hL, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"year, hW, hL, hOTL, rT, rOTL",1.0000,0.0974,0.0030
"year, hW, hL, rW, rL, rT",1.0000,0.8618,0.0040
"year, hW, hL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, hW, hL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, hW, hL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, hW, hOTL, rW, rL, rT",1.0000,0.0974,0.0020
"year, hW, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, hW, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, hW, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, hW, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0020
"year, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0020
"year, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0020
"year, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hW, hL, hOTL, rW",0.9987,0.2357,0.0030
"tmID, lgID, hW, hL, hOTL, rL",0.9987,0.2357,0.0030
"tmID, lgID, hW, hL, hOTL, rT",1.0000,0.0974,0.0030
"tmID, lgID, hW, hL, hOTL, rOTL",1.0000,0.2357,0.0030
"tmID, lgID, hW, hL, rW, rL",0.9974,1.0000,0.0050
"tmID, lgID, hW, hL, rW, rT",0.9921,0.8618,0.0050
"tmID, lgID, hW, hL, rW, rOTL",1.0000,0.2357,0.0030
"tmID, lgID, hW, hL, rL, rT",0.9987,0.8618,0.0040
"tmID, lgID, hW, hL, rL, rOTL",1.0000,0.2357,0.0030
"tmID, lgID, hW, hL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hW, hOTL, rW, rL",1.0000,0.2357,0.0030
"tmID, lgID, hW, hOTL, rW, rT",1.0000,0.0974,0.0030
"tmID, lgID, hW, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"tmID, lgID, hW, hOTL, rL, rT",1.0000,0.0974,0.0030
"tmID, lgID, hW, hOTL, rL, rOTL",0.9987,0.2357,0.0030
"tmID, lgID, hW, hOTL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hW, rW, rL, rT",0.9868,0.8618,0.0040
"tmID, lgID, hW, rW, rL, rOTL",1.0000,0.2357,0.0030
"tmID, lgID, hW, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"tmID, lgID, hL, hOTL, rW, rT",0.9987,0.0974,0.0030
"tmID, lgID, hL, hOTL, rW, rOTL",1.0000,0.2357,0.0040
"tmID, lgID, hL, hOTL, rL, rT",1.0000,0.0974,0.0030
"tmID, lgID, hL, hOTL, rL, rOTL",1.0000,0.2357,0.0040
"tmID, lgID, hL, hOTL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hL, rW, rL, rT",0.9908,0.8618,0.0050
"tmID, lgID, hL, rW, rL, rOTL",0.9987,0.2357,0.0030
"tmID, lgID, hL, rW, rT, rOTL",1.0000,0.0974,0.0020
"tmID, lgID, hL, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"tmID, lgID, hOTL, rW, rL, rOTL",0.9974,0.2357,0.0030
"tmID, lgID, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, lgID, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"tmID, hW, hL, hOTL, rW, rT",1.0000,0.0974,0.0030
"tmID, hW, hL, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"tmID, hW, hL, hOTL, rL, rT",1.0000,0.0974,0.0030
"tmID, hW, hL, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"tmID, hW, hL, hOTL, rT, rOTL",1.0000,0.0974,0.0020
"tmID, hW, hL, rW, rL, rT",0.9987,0.8618,0.0040
"tmID, hW, hL, rW, rL, rOTL",1.0000,0.2357,0.0030
"tmID, hW, hL, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, hL, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"tmID, hW, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"tmID, hW, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hW, rW, rL, rT, rOTL",1.0000,0.0974,0.0020
"tmID, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0020
"tmID, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"tmID, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"tmID, hOTL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"lgID, hW, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"lgID, hW, hL, hOTL, rW, rT",1.0000,0.0974,0.0030
"lgID, hW, hL, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"lgID, hW, hL, hOTL, rL, rT",1.0000,0.0974,0.0030
"lgID, hW, hL, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"lgID, hW, hL, hOTL, rT, rOTL",0.9987,0.0974,0.0030
"lgID, hW, hL, rW, rL, rT",0.9901,0.8618,0.0040
"lgID, hW, hL, rW, rL, rOTL",1.0000,0.2357,0.0030
"lgID, hW, hL, rW, rT, rOTL",1.0000,0.0974,0.0020
"lgID, hW, hL, rL, rT, rOTL",1.0000,0.0974,0.0030
"lgID, hW, hOTL, rW, rL, rT",0.9987,0.0974,0.0030
"lgID, hW, hOTL, rW, rL, rOTL",0.9987,0.2357,0.0030
"lgID, hW, hOTL, rW, rT, rOTL",0.9987,0.0974,0.0030
"lgID, hW, hOTL, rL, rT, rOTL",0.9987,0.0974,0.0030
"lgID, hW, rW, rL, rT, rOTL",0.9974,0.0974,0.0030
"lgID, hL, hOTL, rW, rL, rT",0.9987,0.0974,0.0020
"lgID, hL, hOTL, rW, rL, rOTL",0.9987,0.2357,0.0030
"lgID, hL, hOTL, rW, rT, rOTL",0.9987,0.0974,0.0020
"lgID, hL, hOTL, rL, rT, rOTL",0.9987,0.0974,0.0030
"lgID, hL, rW, rL, rT, rOTL",0.9987,0.0974,0.0030
"lgID, hOTL, rW, rL, rT, rOTL",0.9947,0.0974,0.0020
"hW, hL, hOTL, rW, rL, rT",1.0000,0.0974,0.0030
"hW, hL, hOTL, rW, rL, rOTL",1.0000,0.2357,0.0030
"hW, hL, hOTL, rW, rT, rOTL",1.0000,0.0974,0.0030
"hW, hL, hOTL, rL, rT, rOTL",1.0000,0.0974,0.0020
"hW, hL, rW, rL, rT, rOTL",1.0000,0.0974,0.0030
"hW, hOTL, rW, rL, rT, rOTL",0.9987,0.0974,0.0030
"hL, hOTL, rW, rL, rT, rOTL",0.9987,0.0974,0.0030
"year, tmID, lgID, hW, hL, hOTL, rW",1.0000,0.2357,0.0040
"year, tmID, lgID, hW, hL, hOTL, rL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hL, hOTL, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hL, hOTL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hL, rW, rL",1.0000,1.0000,0.0050
"year, tmID, lgID, hW, hL, rW, rT",1.0000,0.8618,0.0050
"year, tmID, lgID, hW, hL, rW, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hL, rL, rT",1.0000,0.8618,0.0050
"year, tmID, lgID, hW, hL, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hOTL, rW, rL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hOTL, rW, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hOTL, rW, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hOTL, rL, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, hOTL, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, hOTL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, rW, rL, rT",1.0000,0.8618,0.0050
"year, tmID, lgID, hW, rW, rL, rOTL",1.0000,0.2357,0.0030
"year, tmID, lgID, hW, rW, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hW, rL, rT, rOTL",1.0000,0.0974,0.0030
"year, tmID, lgID, hL, hOTL, rW, rL",1.0000,0.2357,0.0030
"year, tmID, lgID, hL, hOTL, rW, rT",1.0000,0.0974,0.0030
"year, tmID, lgID, hL, hOTL, rW, rOTL",1.0000,0.2357,0.0030
